sentiment,tweet,unit_id,golden,unit_state,trusted_judgments,last_judgment_at,airline_sentiment_confidence,negativereason,negativereason_confidence,airline,airline_sentiment_gold,name,negativereason_gold,retweet_count,tweet_coord,tweet_created,tweet_id,tweet_location,user_timezone
neutral,@AmericanAir I am traveling from AUH to IAD via etihad and then from IAD to DFW via AA. Will I be able to retrieve my checked bag in IAD?,681677777,FALSE,finalized,3,2/25/15 19:18,0.669,NA,0,American,NA,uneek1908,NA,0,NA,2/23/15 20:46,570082e12,The Great State of TEXAS,Central Time (US & Canada)
negative,@AmericanAir Is this a serious thread. Maybe you guys should re-read it. #fail,681677778,FALSE,finalized,3,2/25/15 19:21,1,Can't Tell,0.6139,American,NA,nrosenb1,NA,0,NA,2/23/15 20:44,570082e12,NA,NA
negative,@AmericanAir now on 5th plane of the day. First 4 all taken out of svc. Scheduled dep 3 p.m. Still on ground ORD 10:45pm,681677779,FALSE,finalized,3,2/25/15 19:07,1,Customer Service Issue,0.3599,American,NA,jdl_il,NA,0,NA,2/23/15 20:44,570082e12,NA,NA
positive,@AmericanAir Joanne from your San Diego staff was phenomenal! Give that girl a raise. She handled our #flightnightmare better than anyone.,681677780,FALSE,finalized,3,2/25/15 18:48,1,NA,NA,American,NA,SusieKapnas,NA,0,"[32.9176348, -97.0163282]",2/23/15 20:43,570082e12,NA,Eastern Time (US & Canada)
negative,@AmericanAir you are beyond redemption. Jfk. Baggage claim looks like a luggage warehouse,681677781,FALSE,finalized,3,2/25/15 19:36,1,Lost Luggage,1,American,NA,showbiz411,NA,0,NA,2/23/15 20:43,570082e12,"New York, NY",Eastern Time (US & Canada)
neutral,@AmericanAir sent,681677782,FALSE,finalized,3,2/25/15 19:27,1,NA,NA,American,NA,Amrutafrika,NA,0,NA,2/23/15 20:41,570081e12,NA,NA
neutral,@AmericanAir what about flight 1239?,681677783,FALSE,finalized,3,2/25/15 19:12,1,NA,NA,American,NA,aprilteybrown,NA,0,NA,2/23/15 20:40,570081e12,"Washington, D.C.",Eastern Time (US & Canada)
positive,@AmericanAir thanks to AA / DART for getting me home in time for work this morning DEN-DFW... didn't have to waste a vaca day @dartmedia,681677784,FALSE,finalized,3,2/25/15 18:47,1,NA,NA,American,NA,JohnHam2500,NA,0,NA,2/23/15 20:39,570081e12,NA,NA
negative,"@AmericanAir even followed me, but I still can't get them to answer their phones. Worst. Customer ""service"". Ever. #customerservice #fail",681677785,FALSE,finalized,3,2/25/15 18:46,1,Customer Service Issue,1,American,NA,samcurly,NA,0,NA,2/23/15 20:39,570081e12,LA,Pacific Time (US & Canada)
negative,@AmericanAir yeah and what are they gunna? Nothing your whole organization is a joke,681677786,FALSE,finalized,3,2/25/15 19:27,1,Can't Tell,1,American,NA,JasonShaw2,NA,0,NA,2/23/15 20:38,57008e13,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir My sister just received a call that her trip Wednesday (flts 2348/3499) was Cancelled Flightled and resched to next day. Why?,681677787,FALSE,finalized,3,2/25/15 18:56,0.6648,Cancelled Flight,0.6648,American,NA,SarahFoglia,NA,0,NA,2/23/15 20:36,57008e13,"Tampa, Florida",Quito
negative,"@AmericanAir Great, then tell me how you will fix it? @Suntimes @WSJ @latimes @nytimes #media #filmcrew #photography #cameragear",681677789,FALSE,finalized,3,2/25/15 19:05,0.6569,Damaged Luggage,0.3449,American,NA,CineDrones,NA,0,NA,2/23/15 20:34,570079e12,"Orlando, FL",Eastern Time (US & Canada)
negative,@AmericanAir 2hr and 20 min delayed...still waiting...you need to do something to improve... http://t.co/1m36NTPTR8,681677790,FALSE,finalized,3,2/25/15 19:08,1,Late Flight,1,American,NA,titoebc,NA,0,NA,2/23/15 20:33,570079e12,NA,NA
negative,@AmericanAir It says on you web site that u fly directly from ORD to DUB. when I try to book it says you do not. Have you stopped ?,681677791,FALSE,finalized,3,2/25/15 19:05,0.6827,Flight Booking Problems,0.6827,American,NA,Rachelgaffney,NA,0,NA,2/23/15 20:32,570079e12,"Dallas,Tx",Central Time (US & Canada)
positive,@AmericanAir Glad to hear that there were no serious injuries in the minor crash @dfwairport this evening.,681677792,FALSE,finalized,3,2/25/15 19:54,0.6487,NA,NA,American,NA,Ben_Epperson,NA,0,NA,2/23/15 20:31,570079e12,Texas,Central Time (US & Canada)
negative,@AmericanAir I booked it on US Airways site. Don't see a Cancelled Flight link :(,681677793,FALSE,finalized,3,2/25/15 19:12,1,Flight Booking Problems,0.6564,American,NA,kiasuchick,NA,0,NA,2/23/15 20:29,570078e12,"Los Angeles, CA",Pacific Time (US & Canada)
negative,@AmericanAir we had to sit in the airport a long periolodicly time. the planes were nasty,681677794,FALSE,finalized,3,2/25/15 19:18,1,longlines,0.3866,American,NA,_apm_23,NA,0,NA,2/23/15 20:29,570078e12,NA,NA
neutral,@AmericanAir With snow/ice forecast DFW Tu pm-We am what is change policy on reservations we hold Wed morning? Any leeway??,681677795,FALSE,finalized,3,2/25/15 19:22,0.651,NA,0,American,NA,csckirk,NA,0,NA,2/23/15 20:27,570077e12,North Texas,Central Time (US & Canada)
positive,@AmericanAir no space in my seat but thanks to your pilots I'm back 25mn early to Ohare!! Didn't think that was possible!! #sna2ord #1644,681677796,FALSE,finalized,3,2/25/15 19:27,0.6832,NA,0,American,NA,ZamaTea,NA,0,"[41.99335821, -87.91260807]",2/23/15 20:25,570077e12,NA,Pacific Time (US & Canada)
negative,@AmericanAir Late Flight again geez flt2417 #Late Flight #delays #typical,681677797,FALSE,finalized,3,2/25/15 19:10,1,Late Flight,1,American,NA,RealDavidSilva,NA,0,NA,2/23/15 20:20,570076e12,NA,Arizona
neutral,@AmericanAir do you guys have wifi on international flights?,681677798,FALSE,finalized,3,2/25/15 19:11,0.6468,NA,0,American,NA,King_Lito10,NA,0,NA,2/23/15 20:20,570076e12,"The gym, having a pizza.",Eastern Time (US & Canada)
negative,"@AmericanAir to add insult to injury, I have to go pick it up myself. Real class act! I'll stick the Delta from now on.",681677799,FALSE,finalized,3,2/25/15 19:07,1,Can't Tell,0.6942,American,NA,siltonygonzalez,NA,0,NA,2/23/15 20:17,570075e12,NA,NA
negative,@AmericanAir absolutely disappointed in your lack of service. Lost my bag and can't even deliver it after I was told it would happen.,681677800,FALSE,finalized,3,2/25/15 19:12,1,Lost Luggage,0.7059,American,NA,siltonygonzalez,NA,0,NA,2/23/15 20:17,570075e12,NA,NA
positive,@AmericanAir Just followed you.,681677801,FALSE,finalized,3,2/25/15 18:57,0.7009,NA,NA,American,NA,lsongne,NA,0,NA,2/23/15 20:16,570075e12,"Orange County, CA",Pacific Time (US & Canada)
neutral,@AmericanAir What are Preferred Seats?,681677802,FALSE,finalized,3,2/25/15 18:59,1,NA,NA,American,NA,nrosenb1,NA,0,NA,2/23/15 20:15,570075e12,NA,NA
negative,@AmericanAir what can AA do for a load of people about to board their 5th plane of a very long day when the first 4 were unserviceable,681677803,FALSE,finalized,3,2/25/15 19:22,1,Late Flight,0.3485,American,NA,jdl_il,NA,0,NA,2/23/15 20:11,570073e12,NA,NA
neutral,@AmericanAir the Late Flightst usair4603. Earlier 4591,681677804,FALSE,finalized,3,2/25/15 19:17,0.6876,NA,0,American,NA,JMeszar,NA,0,NA,2/23/15 20:07,570073e12,"Bedford, NH",Eastern Time (US & Canada)
neutral,@AmericanAir any delays on tonight's flight from DFW to SAT? I have family members on board.,681677805,FALSE,finalized,3,2/25/15 18:41,0.6678,NA,0,American,NA,aprilteybrown,NA,0,NA,2/23/15 20:06,570072e12,"Washington, D.C.",Eastern Time (US & Canada)
negative,@AmericanAir what is going on with the flight 2417? It has been delay a lot .,681677806,FALSE,finalized,3,2/25/15 19:05,0.6827,Late Flight,0.6827,American,NA,samuel_cloude,NA,0,NA,2/23/15 20:05,570072e12,Mexico DF,NA
neutral,@AmericanAir Can I use an SWU on an Finnair codeshare of an American operated flight (JFK-MAN)?  Thanks in advance for the help!,681677807,FALSE,finalized,3,2/25/15 19:05,1,NA,NA,American,NA,muyguapo8,NA,0,NA,2/23/15 20:05,570072e12,NA,Eastern Time (US & Canada)
negative,@AmericanAir We tried with multiple people. I already sat on the phone for an hour and a half and got nowhere.,681677808,FALSE,finalized,3,2/25/15 19:13,1,Customer Service Issue,1,American,NA,Caleigh_Wilson,NA,0,NA,2/23/15 19:59,57007e13,"Los Angeles, CA",NA
negative,@AmericanAir which one.?i have been booked on 6 different ones in the past 2 days,681677809,FALSE,finalized,3,2/25/15 19:19,1,Flight Booking Problems,1,American,NA,JMeszar,NA,0,NA,2/23/15 19:59,57007e13,"Bedford, NH",Eastern Time (US & Canada)
negative,"@AmericanAir Nope. Couldn't make changes online and after 90 mins on hold and time dealing w/ the rude rep, the 24 hour window has closed.",681677810,FALSE,finalized,3,2/25/15 19:31,1,Customer Service Issue,0.6791,American,NA,sirmunchie,NA,0,NA,2/23/15 19:59,57007e13,eating curly fries w/ the wife,Eastern Time (US & Canada)
negative,"@AmericanAir doesn't care about customers, break your gear and tell u they can't do anything. @WSJ @latimes @chicagotribune #media #filmcrew",681677811,FALSE,finalized,3,2/25/15 19:19,1,Customer Service Issue,1,American,NA,CineDrones,NA,0,NA,2/23/15 19:57,57007e13,"Orlando, FL",Eastern Time (US & Canada)
neutral,@AmericanAir yes....twice...for two different flights and occasions,681677812,FALSE,finalized,3,2/25/15 19:11,0.6685,NA,0,American,NA,DWare_Laflare,NA,0,NA,2/23/15 19:56,57007e13,Miami,Pacific Time (US & Canada)
neutral,@AmericanAir Why is your cover photo of TWA? Just wondering.,681677813,FALSE,finalized,3,2/25/15 18:46,1,NA,NA,American,NA,stormxlove47,NA,0,NA,2/23/15 19:54,570069e12,AJ's Heart,Pacific Time (US & Canada)
negative,@AmericanAir unable to access the website.  Will try again.,681677814,FALSE,finalized,3,2/25/15 18:52,1,Customer Service Issue,0.6707,American,NA,AtomicSyzygy,NA,0,NA,2/23/15 19:54,570069e12,NA,NA
neutral,@AmericanAir yikes.,681677815,FALSE,finalized,3,2/25/15 19:16,1,NA,NA,American,NA,MEGENTRIPODI,NA,0,NA,2/23/15 19:54,570069e12,NA,NA
neutral,.@AmericanAir Hopefully it's all fixed. They've got a new aircraft for us- just waiting to board.,681677816,FALSE,finalized,3,2/25/15 19:12,1,NA,NA,American,NA,jaxyeary,NA,0,NA,2/23/15 19:52,570069e12,"Washington, DC via Wisconsin",Eastern Time (US & Canada)
negative,@AmericanAir Best planes in the business. NOT? AA5411 today. http://t.co/I7Vdi9WqSF,681677817,FALSE,finalized,3,2/25/15 18:49,0.6648,Bad Flight,0.345,American,NA,csw65,NA,0,NA,2/23/15 19:51,570068e12,Louisville KY,Eastern Time (US & Canada)
neutral,@AmericanAir @USAirways I need to Cancelled Flight a flight I booked earlier tonight. Are you able to do it over Twitter?,681677818,FALSE,finalized,3,2/25/15 18:48,1,NA,NA,American,NA,kiasuchick,NA,0,NA,2/23/15 19:51,570068e12,"Los Angeles, CA",Pacific Time (US & Canada)
negative,@AmericanAir I loved todays fight. But there was a bad draft on the airplane please add more air to air thanksm,681677819,FALSE,finalized,3,2/25/15 19:05,0.7023,Bad Flight,0.7023,American,NA,zZzTeHzZz,NA,0,NA,2/23/15 19:51,570068e12,NA,Central Time (US & Canada)
positive,Keep it up :) @AmericanAir,681677820,FALSE,finalized,3,2/25/15 19:24,1,NA,NA,American,NA,nickandriani,NA,0,NA,2/23/15 19:51,570068e12,kansas city,Central Time (US & Canada)
negative,@AmericanAir @louprice13 @aacustomerservice. Apology not good enough. 4 planes with mechanical and 9 hours delayed unacceptable.,681677821,FALSE,finalized,3,2/25/15 19:02,1,Late Flight,1,American,NA,louprice13,NA,0,NA,2/23/15 19:47,570067e12,Chicago,NA
negative,@AmericanAir thx for the apology.   A commitment to fix your broken system would be better.  Actually fixing it would be better still.,681677822,FALSE,finalized,3,2/25/15 18:57,0.6566,Customer Service Issue,0.6566,American,NA,RobGlaser,NA,0,NA,2/23/15 19:42,570066e12,"Seattle, WA, USA",NA
negative,@AmericanAir seats that were assigned are inappropriate for child this age. AA knew age of child.,681677823,FALSE,finalized,3,2/25/15 19:23,1,Bad Flight,0.6966,American,NA,lczand,NA,0,NA,2/23/15 19:42,570066e12,SE USA,Central Time (US & Canada)
negative,@AmericanAir this is the biggest joke I've ever seen and will be telling everyone never to use you guys cause you are a joke,681677824,FALSE,finalized,3,2/25/15 19:15,1,Can't Tell,1,American,NA,JasonShaw2,NA,4,NA,2/23/15 19:39,570066e12,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir Pay for my accommodations when you are the ones Cancelled Flightling it for no reason and I know your saying (lying) it cause of weather,681677825,FALSE,finalized,3,2/25/15 19:13,1,Customer Service Issue,0.3579,American,NA,JasonShaw2,NA,4,NA,2/23/15 19:38,570065e12,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir airport and 2 extra nights for hotels and not once have I heard of anything from your embarrassing airline saying that you will,681677826,FALSE,in progress,2,NA,1,Customer Service Issue,1,American,NA,JasonShaw2,NA,4,NA,2/23/15 19:37,570065e12,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir This is getting a bit ridiculous when and you have made me miss 2 full days off work and had to pay for cabs back and forth,681677827,FALSE,finalized,3,2/25/15 19:15,1,Cancelled Flight,0.6657,American,NA,JasonShaw2,NA,4,NA,2/23/15 19:35,570065e12,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir your assistance has not been very helpful frustrating disappointing experience &amp; w/small children very inconvenient,681677828,FALSE,finalized,3,2/25/15 19:08,1,Customer Service Issue,1,American,NA,youroptimallife,NA,0,NA,2/23/15 19:35,570064e12,New York,NA
negative,@AmericanAir Cancelled Flight my flight saying it is cause of weather condition when it was the only flight that was Cancelled Flight,681677829,FALSE,finalized,3,2/25/15 18:54,1,Cancelled Flight,1,American,NA,JasonShaw2,NA,5,NA,2/23/15 19:34,570064e12,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir Again you guys are a huge joke and Cancelled Flight your flight for no reason. This is the 3rd time in one trip for me that you have,681677830,FALSE,finalized,3,2/25/15 18:58,1,Cancelled Flight,1,American,NA,JasonShaw2,NA,4,NA,2/23/15 19:33,570064e12,Belleville,Eastern Time (US & Canada)
negative,@AmericanAir WHAT IS GOING ON?  This is pathetic. Online doesn't work and phone wants $25 to give a seat assignment.,681677831,FALSE,finalized,3,2/25/15 19:17,1,Customer Service Issue,0.6624,American,NA,nrosenb1,NA,0,NA,2/23/15 19:32,570064e12,NA,NA
positive,@AmericanAir I've just received the ticket. Thank you for your help,681677832,FALSE,finalized,3,2/25/15 18:55,1,NA,NA,American,NA,shaun_souza,NA,0,NA,2/23/15 19:31,570063e12,NA,NA
neutral,"@AmericanAir jet slides off icy taxiway at @dfwairport 

STORY: http://t.co/4pONJ3jidE http://t.co/3DCWerZ1kr",681677833,FALSE,finalized,3,2/25/15 18:54,1,NA,NA,American,NA,wfaachannel8,NA,5,NA,2/23/15 19:30,570063e12,"Dallas, TX",Central Time (US & Canada)
negative,@AmericanAir This is getting out of hand. I called Reservations to reserve the seats that it won't let me select online and there's a fee...,681677834,FALSE,finalized,3,2/25/15 19:15,1,Customer Service Issue,1,American,NA,nrosenb1,NA,0,NA,2/23/15 19:30,570063e12,NA,NA
negative,"@AmericanAir on flight 1074 that has been delayed for hours over human errors like a food truck hitting the plane, now the lines are frozen.",681677835,FALSE,finalized,3,2/25/15 19:13,1,Late Flight,1,American,NA,ImagineHC,NA,0,NA,2/23/15 19:27,570062e12,Miami FL,Eastern Time (US & Canada)
negative,@AmericanAir so disappointed with this airline never again will I book with you guys,681677836,FALSE,finalized,3,2/25/15 19:28,1,Can't Tell,0.656,American,NA,joshua_saucedo,NA,0,NA,2/23/15 19:25,570062e12,NA,NA
positive,@AmericanAir thanks,681677837,FALSE,finalized,3,2/25/15 19:24,1,NA,NA,American,NA,NickWellen,NA,0,NA,2/23/15 19:21,570061e12,Minnesota,NA
negative,"@AmericanAir You found my lost luggage, won't bring it to me until tomorrow. Next day if the weather isn't nicer. Terrible service",681677838,FALSE,finalized,3,2/25/15 19:26,1,Lost Luggage,0.3564,American,NA,jwmb6c,NA,0,NA,2/23/15 19:20,570061e12,"Kansas City, MO",Central Time (US & Canada)
negative,@AmericanAir Would it be ok to send you a DM asking a few questions because i'm deaf and been on hold so long?,681677839,FALSE,finalized,3,2/25/15 19:18,0.6356,Customer Service Issue,0.6356,American,NA,Tai00,NA,0,NA,2/23/15 19:20,570061e12,NA,Eastern Time (US & Canada)
negative,"@AmericanAir ""sorry you were disappointed"" #outoftouchwithreality #people have kids and jobs",681677840,FALSE,finalized,3,2/25/15 19:21,0.6548,Cancelled Flight,0.3327,American,NA,shelia_talia,NA,0,NA,2/23/15 19:20,570061e12,NA,NA
negative,@AmericanAir @nrosenb1 It's not allowing me to book available seats,681677841,FALSE,finalized,3,2/25/15 19:13,1,Flight Booking Problems,0.7033,American,NA,nrosenb1,NA,0,NA,2/23/15 19:20,570061e12,NA,NA
negative,"@AmericanAir seriously, all flights from Detroit to Dallas are Cancelled Flightled 2 days in a row. I want to get home &amp; see my wife &amp; kids.",681677842,FALSE,finalized,3,2/25/15 19:16,1,Cancelled Flight,1,American,NA,DonnyrMartin,NA,0,NA,2/23/15 19:17,57006e13,"Waco, TX",Central Time (US & Canada)
negative,@AmericanAir of delays and trapped on planes with no water or air. Never ever ever again. #neveragain #aafail,681677843,FALSE,finalized,3,2/25/15 18:49,1,Late Flight,0.6802,American,NA,Vink401,NA,0,NA,2/23/15 19:10,570058e12,"Miami, FL",NA
negative,@AmericanAir LITERALLY just told me they'd rather have an empty seat than my mom get to come earlier &amp; take me to Dr. appointment. WOW,681677844,FALSE,finalized,3,2/25/15 19:03,1,Customer Service Issue,1,American,NA,Caleigh_Wilson,NA,0,NA,2/23/15 19:09,570058e12,"Los Angeles, CA",NA
negative,@AmericanAir we have posted your response on facebook for everyone to see people are appalled by your lack of concern,681677845,FALSE,finalized,3,2/25/15 19:06,1,Customer Service Issue,1,American,NA,weezerandburnie,NA,0,NA,2/23/15 19:09,570058e12,Belle MO,NA
negative,@AmericanAir I had an advantage # and you deactivated it. I don't think you should deactivate a customers acct without their knowledge #help,681677846,FALSE,finalized,3,2/25/15 19:21,1,Customer Service Issue,1,American,NA,amydresnick,NA,0,NA,2/23/15 19:09,570058e12,NA,NA
negative,@AmericanAir thanks for making this the worst flying experience ever. 4 different planes of mechanical issues and 12 hours and counting,681677847,FALSE,finalized,3,2/25/15 18:59,1,Late Flight,1,American,NA,Vink401,NA,0,NA,2/23/15 19:09,570058e12,"Miami, FL",NA
